White,Minority,Black,Hispanic,Pacific,Asian,Native,Democratic
0.8514505417686123,0.14854945823138763,0.09891646277525341,0.013981125480601188,0.0017476406850751485,0.02376791331702202,0.01083537224746592,0.5806410571125786
0.5353143841515935,0.46468561584840656,0.3875968992248062,0.04177433247200689,0.0012919896640826874,0.03251507321274763,0.009905254091300603,0.5850138627457288
0.8324074074074074,0.1675925925925926,0.12175925925925926,0.021296296296296296,0.0032407407407407406,0.01712962962962963,0.008333333333333333,0.4671751162579012
0.6198412698412699,0.38015873015873014,0.2996031746031746,0.02857142857142857,0.001984126984126984,0.047619047619047616,0.008333333333333333,0.6369231985699139
0.7285930408472012,0.2714069591527988,0.19546142208774583,0.03086232980332829,0.0015128593040847202,0.0405446293494705,0.0045385779122541605,0.5865221546152364
0.25821414766138384,0.7417858523386162,0.6277541553923464,0.11596443757247778,0,0.003865481252415926,0.010050251256281407,0.8119824958043556
0.6747440273037543,0.32525597269624573,0.29215017064846416,0.014334470989761093,0.00034129692832764505,0.015358361774744027,0.006825938566552901,0.557124851743869
0.4672131147540984,0.5327868852459017,0.4934426229508197,0.012295081967213115,0.002459016393442623,0.022131147540983605,0.00819672131147541,0.562866127395067
0.4553872053872054,0.5446127946127947,0.3838383838383838,0.15572390572390574,0,0.0025252525252525255,0.011784511784511785,0.6904853408086167
0.36926360725720386,0.6307363927427961,0.5773745997865528,0.0384204909284952,0.0064034151547491995,0.0096051227321238,0.0010672358591248667,0.7514314886158833
0.097911227154047,0.902088772845953,0.81940818102698,0.08311575282854657,0,0.0008703220191470844,0.006962576153176675,0.9444039150184786
0.13450292397660818,0.8654970760233918,0.8448343079922027,0.019883040935672516,0.0003898635477582846,0.004678362573099415,0.011695906432748537,0.9112609026714943
0.4945414847161572,0.5054585152838428,0.47489082969432317,0.026200873362445413,0,0.004366812227074236,0.0054585152838427945,0.6852137524885745
0.2925101214574899,0.7074898785425101,0.5121457489878543,0.18218623481781376,0,0.013157894736842105,0.009109311740890687,0.6913576137603595
0.6007385183475652,0.3992614816524348,0.3510270020770829,0.043387952919455346,0.00023078698361412417,0.0018462958689129934,0.006923609508423725,0.47650977359560087
0.5060869565217392,0.49391304347826087,0.47408695652173916,0.015304347826086957,0,0.0038260869565217392,0.007304347826086957,0.6120442412607294
0.5382066680472147,0.46179333195278527,0.3907641333609443,0.06854421205218472,0.0002070822116380203,0.002277904328018223,0.006005384137502588,0.5710670368639214
0.48484848484848486,0.5151515151515151,0.4986225895316804,0.011937557392102846,0,0.0027548209366391185,0.004591368227731864,0.6188895703103625
0.9543650793650794,0.04563492063492063,0.03571428571428571,0.005952380952380952,0,0.003968253968253968,0,0.4314456158033836
0.45821558336697615,0.5417844166330238,0.5183689947517158,0.023011707710940653,0.0004037141703673799,0.0044408558740411785,0.0044408558740411785,0.6234616417369796
0.6060606060606061,0.3939393939393939,0.34825174825174826,0.033566433566433566,0.0004662004662004662,0.006993006993006993,0.007459207459207459,0.44934195727413234
0.5733675715333822,0.42663242846661775,0.4119589141599413,0.009170946441672781,0,0.003301540719002201,0.005502567865003668,0.5642901951743344
0.41387024608501116,0.5861297539149888,0.5552572706935123,0.027293064876957495,0.00044742729306487697,0.0008948545861297539,0.0044742729306487695,0.5734356024912765
0.4286653517422748,0.5713346482577252,0.5548980933596318,0.007232084155161078,0,0.007889546351084813,0.0039447731755424065,0.7086927387202806
0.6389481165600569,0.36105188343994316,0.3049040511727079,0.053304904051172705,0,0.0042643923240938165,0.0042643923240938165,0.385112111094885
0.6289855072463768,0.3710144927536232,0.3314009661835749,0.03188405797101449,0.000966183574879227,0,0.010628019323671498,0.46668645209639165
0.27835051546391754,0.7216494845360825,0.669310071371927,0.04282315622521808,0.0015860428231562252,0.0023790642347343376,0.00951625693893735,0.7938321174875821
0.5659881812212738,0.4340118187787262,0.36309914642153646,0.06303348653972422,0,0.003282994090610637,0.007879185817465528,0.5401687996344212
0.6092064253176697,0.3907935746823304,0.33565092304003835,0.028770079117717572,0,0.023495564612802684,0.007432270438743707,0.5292111541090339
0.6070966070966071,0.3929033929033929,0.33514633514633513,0.03470603470603471,0.001295001295001295,0.02097902097902098,0.004403004403004403,0.5711857714417711
0.14516721793458287,0.8548327820654171,0.6703417861080485,0.18302094818081588,0,0.0025725836089672913,0.011025358324145534,0.9131295238938204
0.03066989507667474,0.9693301049233253,0.8038740920096852,0.162227602905569,0.003228410008071025,0.004035512510088781,0.007263922518159807,0.9629767710865568
0.05821524320183838,0.9417847567981616,0.8567598621217924,0.08464189965530448,0,0.0007659900421294523,0.006127920337035618,0.9417092034275377
0.37373737373737376,0.6262626262626263,0.5202020202020202,0.10185185185185185,0.00042087542087542086,0.007575757575757576,0.003787878787878788,0.7214576797797014
0.7795893719806763,0.22041062801932368,0.18055555555555555,0.022946859903381644,0.0012077294685990338,0.015096618357487922,0.006642512077294686,0.3945507355031897
0.8075207138304653,0.19247928616953475,0.1586998087954111,0.022307202039515615,0.0019120458891013384,0.010197578075207138,0.0025493945188017845,0.388698133143819
0.843710292249047,0.156289707750953,0.12007623888182974,0.0241423125794155,0.0006353240152477764,0.008894536213468869,0.0031766200762388818,0.39695702594659826
0.339654210819855,0.660345789180145,0.5677635248187396,0.08700501952035694,0,0.007808142777467931,0.004461795872838818,0.7239314392852721
0.6603098927294399,0.3396901072705602,0.2951926897099722,0.02463249900675407,0.0007945967421533572,0.01708382995629718,0.0055621771950735005,0.46859856839504543
0.34894991922455576,0.6510500807754442,0.5158858373721056,0.12708669897684438,0,0.005385029617662897,0.010231556273559504,0.8438763503498938
0.5868096014914939,0.4131903985085062,0.37963178746213005,0.028431601025402004,0.0006991377301328362,0.0016313213703099511,0.0074574691214169195,0.45733998568650414
0.5144376899696048,0.48556231003039513,0.4217325227963526,0.06534954407294832,0,0,0.0060790273556231,0.5387622860210188
0.514446793516561,0.485553206483439,0.37244538407329103,0.10641296687808316,0.0010570824524312897,0.0035236081747709656,0.007399577167019027,0.5086659548849075
0.07515777395295467,0.9248422260470454,0.7475616752725186,0.18187033849684453,0.0005737234652897303,0.002868617326448652,0.009753298909925417,0.9459802905288923
0.005208333333333333,0.9947916666666666,0.85546875,0.13541666666666666,0.0013020833333333333,0,0.009114583333333334,0.9808539591930511
0.1538876889848812,0.8461123110151187,0.7370410367170627,0.10907127429805616,0.005399568034557235,0.0016198704103671706,0.0091792656587473,0.9149356648619505
0.6953001232177434,0.30469987678225663,0.23657806724168282,0.03907762717831368,0.0010561520859003696,0.028164055624009858,0.00651293786305228,0.5747633344458887
0.8288633461047255,0.17113665389527458,0.13665389527458494,0.019157088122605363,0.001277139208173691,0.01277139208173691,0.002554278416347382,0.44484381860697847

